SUBJECT,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,PZ,T5',T6',O1',O2',"P3""","P4""","PZ""",OZ,I,"CB1""","CB2""",CB1,CB2
SCE,6,117.9343,91.0745,37.248,-8.391,19.6048,26.4527,-52.9188,-44.9731,-24.645,-36.6326,3.7485,77.4352,-5.6555,49.2497,22.748,-45.5809,33.8612,20.5854,32.7221,28.01,-23.5874,-28.8458,29.6607,-50.5247,-31.8632,17.4457,-47.7063,-39.9339,-27.0848,-17.8366,1.5678
SCE,7,121.4715,89.688,36.3017,-9.7021,18.9077,27.4068,-53.4384,-44.1049,-25.162,-36.807,4.0041,77.0902,-10.3685,48.9927,21.9605,-44.877,32.5385,21.0179,32.1177,26.8827,-24.628,-28.6731,29.1404,-49.9947,-31.6895,17.0951,-47.8791,-40.1079,-27.7749,-18.9677,1.3936
SCE,8,125.6125,88.4749,35.7856,-11.1006,18.6463,28.3608,-53.7849,-42.9762,-25.9375,-37.1559,4.7708,76.7453,-18.9374,48.9927,21.4356,-44.437,31.304,21.4503,30.9953,23.5874,-25.9288,-28.6731,28.62,-49.2881,-31.5159,16.6567,-48.1384,-40.2819,-28.2062,-19.9248,1.0452
SCE,9,130.2712,87.5217,35.0974,-12.3243,18.472,29.2281,-54.0447,-41.9344,-26.6269,-37.4176,5.5376,75.9692,-29.7344,48.9927,21.0856,-44.261,30.4222,21.8828,29.3549,18.6444,-26.9694,-29.0186,28.2731,-48.5814,-31.2554,16.3061,-48.3113,-40.6299,-28.2924,-20.7949,0.6968
SCE,10,135.5338,86.8284,34.0651,-13.111,18.5592,30.2689,-53.6982,-40.7189,-26.5407,-37.0687,5.9635,74.5895,-38.5604,49.164,21.6106,-44.085,29.5404,22.6612,27.9735,13.9616,-27.1428,-28.8458,28.5333,-47.6098,-30.5609,16.4814,-47.8791,-40.0209,-27.5161,-20.4469,0.871
SCE,11,140.6239,86.5685,33.0328,-13.1984,18.8206,31.7433,-52.3125,-39.1561,-25.4205,-35.9348,6.3043,73.0374,-42.1594,50.4488,23.0979,-43.6451,28.835,23.8721,27.5418,11.7937,-26.1889,-28.0685,29.7475,-46.1965,-29.2586,17.6211,-46.6692,-38.4548,-26.0498,-18.7937,1.9162
SCE,12,143.9885,86.2218,31.8285,-12.7613,18.9077,33.2177,-50.7535,-37.8538,-24.2141,-34.801,5.7931,71.399,-39.0746,52.7614,24.5853,-43.3811,28.4822,24.91,27.8008,12.314,-25.0616,-27.5504,31.0484,-44.9599,-27.8694,18.7607,-45.8914,-37.4108,-24.9284,-17.3146,2.6131
SCE,13,145.1101,85.5286,30.5382,-12.0621,18.9077,34.6921,-49.2811,-36.8119,-23.1801,-34.1032,4.6856,69.9331,-30.677,55.8449,25.9852,-43.1171,28.3941,25.775,28.7505,15.0023,-23.8475,-27.6367,32.1758,-43.9883,-26.7408,19.6374,-45.4593,-37.1498,-24.2383,-16.5315,2.7002
SCE,14,144.4199,84.4021,29.3338,-11.4502,18.8206,36.1665,-47.982,-35.8569,-21.9737,-33.4927,3.4077,68.8983,-20.6512,58.5001,27.385,-42.7651,28.2177,26.7264,30.3046,18.9913,-22.3733,-27.7231,33.4767,-43.105,-25.6121,20.6894,-45.0271,-36.7148,-23.8071,-15.5744,2.8744
SCE,15,142.5219,82.9289,28.3016,-11.1006,18.5592,37.294,-46.7694,-35.0755,-20.7673,-33.1438,2.1298,68.4672,-12.6821,59.1853,28.3475,-42.2372,27.6886,27.5913,31.7723,22.9803,-20.8124,-27.5504,34.7776,-42.31,-24.6571,21.7414,-44.5086,-35.7578,-23.5483,-14.3563,3.3099
SCE,16,140.3651,82.0624,27.8714,-10.6636,18.2978,38.248,-45.9033,-34.381,-19.7332,-32.9693,1.0223,68.8983,-9.4259,57.7292,28.6099,-41.6212,27.6004,28.3698,32.8947,26.5358,-19.5983,-27.2913,35.8184,-41.6917,-23.9625,22.4428,-44.2493,-35.0618,-23.462,-13.5732,3.6583
SCE,17,138.5534,82.149,28.2155,-10.314,18.0364,39.0286,-45.4703,-33.9469,-19.3024,-33.0566,0.0852,69.8469,-10.5398,54.5601,28.085,-41.0932,28.0413,28.6293,33.0674,29.224,-18.9046,-27.2913,36.1653,-41.3384,-23.8757,22.3551,-44.595,-35.4098,-23.8933,-13.7473,3.6583
SCE,18,138.122,82.669,29.4199,-9.8769,17.9493,39.6357,-45.3837,-33.6864,-19.3024,-33.231,-0.426,71.2265,-14.1388,50.0206,27.2101,-40.8293,28.6586,28.4563,32.7221,30.3514,-18.5577,-27.3776,36.0785,-41.3384,-24.223,21.9168,-45.2,-35.9318,-24.6696,-14.0953,3.397
SCE,19,138.9847,83.5355,31.1403,-9.0903,18.0364,40.4163,-45.4703,-33.4259,-19.7332,-33.7543,-0.5964,72.6062,-18.7661,45.2241,26.0727,-40.8293,29.2759,28.1968,32.3767,28.2701,-18.471,-27.5504,35.9918,-41.515,-24.7439,21.2154,-45.8914,-36.3668,-25.6185,-14.3563,3.2228
SCE,0,23.2073,60.4853,27.9575,-43.5284,27.3595,44.7528,58.3752,43.4103,127.3611,102.5713,123.6156,34.2336,-130.4199,85.0521,108.0528,64.6757,59.7863,41.0843,55.5153,-16.303,84.2034,106.5741,75.7996,31.4454,20.837,70.8349,238.2722,109.1874,79.7882,57.1642,128.5625
SCE,1,22.0857,60.052,27.7854,-43.7032,28.1437,44.2324,58.5484,42.2816,124.9483,99.6058,124.8935,32.7677,-132.048,81.626,108.4028,62.2118,59.169,41.1708,57.242,-17.864,82.1222,104.2422,74.8456,29.3255,19.7951,68.0296,236.5437,107.4474,77.6317,54.728,126.0365
SCE,2,20.3603,59.2721,27.8714,-44.1403,28.8408,43.2784,58.635,40.6321,123.6557,95.4192,125.5751,31.3017,-140.7883,79.4847,109.2777,59.572,58.7281,40.9113,57.9327,-20.3788,81.1683,101.2195,74.2385,26.5873,18.5796,64.9613,233.2596,105.6203,73.5776,53.0749,122.9879
SCE,3,18.376,58.2322,27.7854,-44.9269,29.1893,42.1509,58.7216,38.8956,123.5696,91.1454,126.001,29.922,-152.3565,79.7417,110.5026,57.2841,58.3754,40.6518,57.76,-22.8936,81.7753,98.2831,74.2385,23.8491,17.5378,62.5942,229.8026,104.3153,69.5235,52.7268,120.0265
SCE,4,15.9604,56.5858,27.1833,-46.0632,29.1022,41.1101,58.8949,37.3329,124.8621,87.7438,125.5751,28.801,-160.497,82.3969,112.2524,55.2603,57.6699,40.5653,57.0693,-24.628,83.7698,96.383,75.1058,21.6408,17.0168,61.3669,227.5556,104.5763,66.9358,54.554,118.2844
SCE,5,13.0271,54.9393,26.151,-47.1995,28.4923,40.4163,59.4145,36.2042,127.1887,85.3888,124.3823,28.3699,-160.8398,87.0221,114.0897,53.5884,56.7881,40.8248,56.6377,-25.4084,86.9784,95.5194,76.6669,20.0509,17.2773,61.2792,226.9506,106.4903,66.1595,58.0343,117.5005
SCE,6,9.6625,53.7262,25.0327,-47.9861,27.4467,39.9827,59.9342,35.336,129.6015,83.9061,122.5933,28.5424,-153.4704,91.9899,115.3146,51.8285,56.259,40.9113,56.6377,-25.842,90.2737,94.7421,78.1413,18.5493,17.5378,61.5422,227.2963,108.4044,66.5908,61.6016,116.8037
SCE,7,6.2979,52.8596,24.0004,-48.6854,26.1397,39.8092,60.0208,34.6414,131.0665,82.9467,120.6338,28.5424,-141.3882,95.5872,115.4896,49.9806,56.1709,40.7383,56.724,-26.4491,92.7885,93.4466,78.9218,17.136,17.3641,61.5422,227.8148,108.9264,67.2808,63.6028,115.4972
SCE,8,4.0548,52.1664,23.5703,-49.2098,25.0941,40.0694,59.8476,34.2941,131.4973,82.2489,119.3559,28.1974,-128.5347,97.6429,115.1396,48.5727,56.0827,40.4788,56.8967,-26.9694,94.176,91.8921,78.9218,15.7227,17.0168,61.4546,228.0741,108.8394,67.7984,64.1249,113.8422
SCE,9,3.7097,51.6464,23.7423,-49.3847,24.7456,40.5898,59.6743,34.2073,131.1526,81.6384,119.2707,27.2489,-118.509,98.1568,114.7897,47.6928,55.8181,40.3923,56.8967,-27.4897,94.3494,90.3375,78.4882,14.4861,16.6696,61.1916,228.2469,108.5784,67.9709,63.6898,112.2744
SCE,10,4.6587,51.4731,24.2585,-49.035,24.6584,41.2836,59.1547,34.2941,129.5154,81.115,120.2079,25.9554,-114.2245,97.129,114.1772,47.2528,55.73,40.0464,55.947,-27.8366,92.8752,88.6966,77.1873,13.5145,15.975,60.4026,227.8148,107.5344,67.4533,61.8627,110.5324
SCE,11,5.7802,52.0797,25.1187,-48.2484,24.8327,42.3244,58.0288,34.6414,126.4994,80.7662,121.571,25.5243,-117.395,95.3303,113.0398,47.8688,56.0827,39.6139,53.5295,-28.01,89.1463,87.4011,74.8456,12.8962,14.9331,59.2629,227.037,105.8813,66.7633,58.5564,109.3129
SCE,12,6.9881,53.4662,26.151,-46.9373,25.2684,43.6253,56.8162,35.336,123.311,81.115,122.8489,26.0417,-125.964,92.8464,111.7275,49.1887,56.5236,39.2679,50.5077,-28.01,84.1167,86.8829,72.2438,12.8078,14.0649,58.3862,226.7777,104.9243,66.5045,55.5111,108.7032
SCE,13,8.4547,55.4593,26.7531,-45.5388,25.8783,45.0997,55.8635,36.3778,120.9844,82.0745,123.9564,27.8525,-135.1328,91.1333,110.5026,50.4206,56.8763,39.0084,47.9175,-28.1834,79.087,86.6238,70.0756,13.1611,13.544,57.9479,226.9506,104.7503,66.677,53.4229,108.2677
SCE,14,10.0076,57.7123,26.9252,-44.0529,26.4011,46.314,55.4305,37.1592,119.6918,83.3828,124.6379,30.3532,-139.7601,90.5338,109.1027,50.8606,57.5817,38.8355,47.0541,-28.617,75.2714,86.192,68.688,13.5145,13.1967,57.8602,227.4691,104.4893,67.3671,52.3788,107.658
SCE,15,11.3017,59.2721,26.6671,-42.9166,27.0981,47.0945,55.6037,37.6802,119.6057,84.6911,125.3195,32.5952,-138.3033,90.2768,107.9653,50.6846,58.3754,38.6625,48.7809,-28.7905,73.3636,85.8465,68.3411,13.9561,13.0231,58.2986,227.9012,103.7063,68.3159,52.0308,107.2225
SCE,16,12.8546,59.8787,26.151,-42.7418,28.0566,47.4415,56.2966,37.9406,120.4674,85.9122,125.4899,34.3198,-135.3899,89.8486,106.9154,50.0686,58.5517,38.576,52.7525,-28.0967,73.3636,85.9329,68.8615,14.4861,13.2836,59.2629,227.9012,103.1843,68.5747,52.4658,107.2225
SCE,17,15.0114,59.5321,25.4628,-43.1788,28.8408,47.6149,56.9894,38.2011,121.5876,86.3483,125.2343,35.7857,-136.3325,88.9921,105.8655,49.1007,57.9345,38.403,56.983,-26.8827,74.7511,86.192,69.642,15.1044,13.6308,60.3149,226.9506,103.0973,67.5396,53.2489,107.5709
SCE,18,17.1682,58.9255,24.6026,-43.3536,28.9279,47.7016,56.9894,38.2879,122.3632,86.0866,124.4675,36.7343,-142.5878,87.1077,104.6406,47.9568,57.3172,37.9705,59.5731,-25.5819,76.7456,86.3647,69.9022,15.4577,13.8045,60.8409,225.3085,102.5753,65.6419,53.5969,107.8322
SCE,19,18.6348,58.4055,23.7423,-43.004,28.0566,47.8751,55.9501,38.2879,122.5355,85.3888,123.0192,37.0792,-150.8997,84.1956,103.2407,46.8129,57.229,37.2786,59.2278,-24.8014,78.48,86.1056,69.2951,15.6344,13.3704,60.6656,223.1479,100.9222,63.4855,52.9008,107.5709
SCE,0,151.2354,84.0555,-1.7205,16.4324,16.3809,35.039,-49.0213,8.6821,10.9437,26.0789,-105.9806,13.0208,-27.9349,-71.8617,-48.9956,-35.7256,46.7356,-3.5462,8.0294,-28.1834,-46.3075,-43.1824,21.6818,11.3062,-34.6414,15.7801,-119.3521,-18.9664,-18.5454,-70.5635,-57.5744
SCE,1,150.8903,83.7955,-2.4947,15.1213,16.5551,35.4727,-48.0686,10.0712,11.4608,26.8639,-105.8102,14.6592,-23.2219,-71.2622,-47.5957,-35.0216,46.471,-3.1138,8.6338,-36.4217,-45.8739,-42.5778,22.1155,12.6312,-33.9469,16.4814,-118.92,-18.7924,-18.1141,-70.3895,-57.226
SCE,2,150.9766,82.669,-2.8388,14.1598,16.6423,35.6461,-47.4623,11.2867,11.9778,27.5617,-106.3213,15.7802,-20.994,-69.4635,-46.6333,-34.4057,46.2065,-2.7678,8.1158,-41.3646,-45.4404,-42.146,22.3756,13.8678,-33.2523,17.0074,-118.5743,-18.7054,-17.6828,-70.0414,-56.7905
SCE,3,150.6315,80.0693,-2.7527,13.4606,16.7294,35.4727,-47.0293,12.1549,12.4087,27.9978,-107.8548,15.8664,-20.5656,-67.5791,-46.1084,-34.1417,45.5892,-2.5083,6.8207,-40.1505,-44.92,-41.8869,22.6358,14.9277,-32.4709,17.3581,-118.0558,-17.8354,-17.3378,-69.1713,-56.2679
SCE,4,148.4747,76.4298,-2.0646,13.111,16.8165,34.7788,-46.9427,12.4153,12.581,27.9978,-110.2402,13.9694,-20.994,-67.8361,-46.2833,-34.3177,44.8838,-2.4218,4.9213,-32.6928,-44.8333,-42.0596,22.4624,15.3694,-32.1236,17.1827,-117.7101,-17.0524,-17.2515,-68.5623,-56.0937
SCE,5,143.6434,73.0503,-0.9463,12.5865,17.1651,33.6513,-47.3757,11.8076,12.064,27.4744,-113.4776,9.7441,-21.7652,-70.8339,-47.2458,-35.1096,44.3547,-2.6813,3.0218,-22.46,-45.2669,-42.6642,21.7685,15.1044,-32.3841,16.5691,-118.0558,-17.5744,-17.769,-68.9973,-56.4421
SCE,6,137.0867,70.7106,-0.2581,11.7999,17.5136,32.5238,-48.0686,11.0262,11.3746,26.9511,-116.8001,4.2253,-23.1362,-74.7739,-48.6456,-35.9016,43.5611,-3.0273,1.5541,-14.7421,-46.0474,-43.1824,20.9013,14.5744,-33.1655,15.9554,-118.5743,-18.6184,-18.2866,-69.9544,-56.9647
SCE,7,130.2712,68.8042,-0.4301,10.6636,17.9493,31.83,-48.6749,10.5053,10.8576,26.6895,-119.1855,-1.7246,-24.7644,-77.686,-49.608,-36.5175,42.2384,-3.2002,1.2087,-12.314,-46.7411,-43.1824,20.2075,14.0444,-33.6864,15.7801,-118.6608,-18.9664,-18.5454,-70.5635,-57.226
SCE,8,123.8008,66.7244,-1.4624,9.1777,18.5592,31.3964,-49.0213,10.2448,10.5129,26.6022,-120.719,-6.8985,-26.0497,-79.4847,-50.0455,-37.1335,40.6511,-3.2002,2.2448,-14.7421,-47.088,-43.2687,19.6871,13.6028,-34.2073,15.6047,-118.7472,-19.4014,-18.6316,-70.8245,-57.4873
SCE,9,118.7107,64.5581,-3.5269,8.0414,18.3849,31.3096,-49.3677,10.158,10.1682,26.2534,-123.2748,-10.0028,-26.9923,-79.913,-50.133,-37.6615,39.2402,-3.2002,3.9715,-18.9913,-47.3482,-43.6142,19.2535,13.2495,-34.7282,15.2541,-119.0065,-20.4454,-18.7179,-71.3465,-57.8357
SCE,10,116.2951,62.825,-6.1076,7.2547,17.5136,31.3964,-49.6276,10.4185,9.9097,26.0789,-126.3418,-11.5549,-27.078,-79.0565,-49.958,-38.0134,38.0939,-2.9408,6.0437,-23.2405,-47.3482,-43.9596,19.08,13.1611,-34.8151,14.9911,-119.0929,-21.0545,-18.6316,-71.6076,-57.9228
SCE,11,116.5539,61.8717,-8.1722,6.8177,17.0779,31.5698,-49.4544,10.8526,9.7373,25.73,-128.8124,-12.4172,-26.5638,-77.2578,-49.608,-38.4534,36.7712,-2.5083,8.1158,-26.3623,-47.3482,-44.3051,19.3402,13.1611,-34.4678,14.8157,-119.2657,-20.9675,-18.8041,-71.6076,-58.1841
SCE,12,117.6755,61.5251,-9.3765,6.8177,16.9908,31.6565,-49.1079,11.0262,9.3065,25.2067,-129.6643,-13.1933,-26.2211,-75.5447,-49.4331,-39.1574,35.8894,-2.0758,9.2382,-27.3162,-47.7817,-45.1688,19.4269,12.8962,-34.0337,14.2021,-119.9571,-21.3155,-19.6667,-72.3036,-59.1422
SCE,13,118.1068,60.9185,-9.7206,6.9925,16.5551,31.6565,-49.1079,11.1999,8.7895,24.4217,-128.7272,-14.4005,-27.078,-74.5169,-49.783,-39.6853,35.5367,-1.7299,8.8065,-25.4952,-48.6489,-46.1188,19.3402,12.3662,-33.7732,13.4131,-121.0806,-22.4465,-20.6155,-73.5217,-60.5359
SCE,14,117.4167,59.792,-9.9787,7.3421,15.5096,31.9167,-49.1945,11.4603,8.7895,24.0728,-126.5122,-15.3491,-29.9057,-74.0887,-50.0455,-39.7733,35.0958,-1.2974,7.2524,-21.5061,-49.256,-46.637,19.2535,12.0129,-33.3391,13.1501,-121.5128,-23.2295,-20.9606,-74.3048,-61.2327
SCE,15,115.95,57.7123,-9.8066,7.517,14.2026,32.4371,-49.1945,11.8944,9.1342,24.1601,-123.8712,-15.8664,-34.1045,-73.6604,-50.2205,-39.5973,34.3903,-0.519,5.1803,-16.6499,-49.4294,-46.637,19.4269,11.8362,-32.6446,13.4131,-121.2535,-22.7075,-20.443,-74.1308,-61.2327
SCE,16,113.6207,54.6794,-9.6346,7.517,12.8956,32.784,-49.2811,12.0681,9.3065,24.1601,-121.7413,-16.2976,-39.2459,-73.4891,-50.5705,-39.6853,33.7731,0.173,2.7628,-12.314,-49.5161,-46.8097,19.5136,11.5712,-32.2973,13.6761,-120.9942,-22.1855,-20.098,-74.0438,-61.2327
SCE,17,110.5149,51.1265,-10.1507,7.1673,11.85,32.784,-49.8008,11.7208,8.8756,23.5495,-120.3783,-16.7288,-44.7301,-73.5748,-51.3579,-40.2133,33.4203,0.2595,-0.0863,-9.2789,-50.0364,-47.6733,19.1667,11.0412,-32.6446,13.2377,-121.5128,-22.6205,-20.5293,-74.5658,-61.8424
SCE,18,107.5816,47.6603,-10.9249,6.3807,11.4143,32.4371,-50.4937,11.0262,8.2724,22.5901,-120.2079,-17.3324,-49.3573,-73.7461,-52.3203,-41.2692,33.1558,0.0865,-2.5901,-7.3711,-50.5567,-48.9688,18.5596,10.1579,-33.4259,12.4487,-122.6363,-23.4905,-21.6506,-75.2619,-63.0618
SCE,19,104.9072,44.714,-11.4411,5.2444,11.9371,32.0035,-51.0133,10.158,8.0139,21.4562,-120.8894,-18.3671,-52.0994,-73.9174,-53.1952,-42.5891,32.7149,-0.2595,-4.2306,-6.3304,-50.7302,-50.437,18.126,9.0096,-34.2941,11.6597,-123.9326,-24.0125,-23.0307,-75.5229,-64.4554
SCE,0,297.8121,171.8371,33.549,7.6918,79.7261,-49.523,40.9666,-12.4153,-54.2017,-25.1195,205.6568,-2.6732,-23.3933,-72.033,-44.621,-47.7808,58.7281,26.8994,-3.6262,-114.0345,38.7631,-81.9601,14.1365,-3.5332,-28.564,-61.1039,-39.4095,-86.3059,-41.6624,-44.5481,-81.7887
SCE,1,299.365,172.0104,34.8393,7.517,81.5558,-49.523,42.4389,-11.8076,-50.7549,-22.2412,208.2978,-4.1391,-32.1337,-70.063,-43.8336,-47.5168,58.8163,27.5913,1.2087,-115.7689,41.7115,-79.9737,16.3047,-2.3849,-27.4353,-58.2109,-36.039,-82.2168,-38.0395,-41.0678,-79.7854
SCE,2,301.263,172.617,36.5598,8.2162,83.9084,-49.0893,44.2578,-11.113,-47.9112,-19.5374,211.1944,-5.0876,-42.2451,-67.0652,-43.3086,-48.0448,59.169,28.4563,7.5114,-122.6196,44.4865,-77.6419,18.3862,-1.06,-26.3067,-55.7562,-33.5327,-78.7367,-35.5381,-37.5874,-77.4336
SCE,3,302.3846,173.6568,38.1082,9.2651,86.1739,-48.6557,45.3837,-10.7658,-46.4463,-17.5313,213.3242,-5.6912,-50.7284,-63.2109,-44.1835,-49.6287,59.8744,28.8887,13.2097,-132.9391,45.7005,-75.7419,19.2535,0,-25.9594,-54.1782,-32.0635,-77.7797,-33.5542,-36.2823,-75.6916
SCE,4,302.5571,175.0433,39.1405,10.2266,87.7422,-48.569,45.6435,-10.7658,-45.3261,-14.7403,214.8577,-6.1224,-51.2425,-59.014,-46.1084,-51.2126,60.5799,28.8022,17.6993,-142.2179,45.7005,-73.8419,19.5136,1.1483,-25.7857,-52.1619,-28.6065,-77.3447,-29.2413,-36.5433,-73.7753
SCE,5,302.2983,176.5165,39.6566,10.8384,88.3522,-48.9159,45.3837,-11.113,-44.8952,-12.3853,215.9652,-6.2948,-41.3882,-56.1018,-48.9956,-51.6525,61.0208,28.6293,20.3757,-146.9007,44.92,-71.8555,19.3402,1.9433,-25.6989,-50.6715,-24.1988,-75.7787,-24.6696,-36.4563,-71.6849
SCE,6,300.5728,178.1629,40.0867,11.7125,88.265,-49.0893,44.9506,-11.2867,-44.7229,-10.9898,216.732,-5.8637,-23.1362,-56.1875,-53.8952,-49.1887,61.4617,28.6293,21.5845,-145.5999,43.8794,-69.3509,19.08,2.7382,-25.178,-49.6195,-20.6554,-73.6906,-21.2193,-35.7603,-69.0718
SCE,7,295.3965,179.9827,40.3448,12.9362,87.4808,-48.8291,44.431,-11.0262,-44.5505,-9.7687,216.9024,-5.0876,-5.0557,-58.9283,-61.8569,-43.8211,62.4317,28.8887,21.4118,-139.5296,43.1857,-66.3281,18.7331,3.7982,-24.3098,-48.5675,-18.0627,-72.1246,-18.7179,-35.2382,-65.762
SCE,8,287.1143,181.2825,40.3448,14.2473,86.3481,-48.3088,43.4783,-10.6789,-44.8952,-8.722,216.4764,-4.484,4.0274,-62.44,-70.7811,-37.6615,63.4898,29.0617,18.9943,-131.2047,42.4052,-63.9099,17.7791,4.8581,-23.7889,-48.2169,-17.0256,-72.4726,-17.5103,-36.5433,-63.1489
SCE,9,278.4871,181.8891,39.8286,14.9465,85.1283,-47.9618,42.0925,-10.8526,-46.4463,-9.1581,215.5393,-3.8804,3.9417,-64.4957,-76.5556,-33.2618,64.1071,29.0617,14.0731,-122.0126,40.4974,-63.6508,16.0445,4.9465,-23.8757,-49.1812,-18.4948,-74.4736,-19.1492,-39.5016,-62.8005
SCE,10,272.4481,182.409,39.1405,15.2087,83.647,-47.7016,40.7934,-11.8076,-48.3421,-11.6003,214.4317,-2.8456,-2.7421,-65.0096,-76.4681,-32.0298,64.548,28.8022,7.2524,-114.1212,38.156,-66.1554,14.31,3.6215,-24.4834,-51.5482,-22.4704,-77.7797,-23.7208,-42.1989,-65.2394
SCE,11,272.1892,183.2756,38.5383,15.3835,81.8172,-47.4415,39.4942,-13.1967,-49.8931,-14.4786,213.4094,-1.2935,-12.7678,-65.0952,-70.9561,-34.1417,65.3416,28.4563,-0.9497,-108.658,36.8552,-69.8691,13.1825,1.6783,-25.2648,-53.7399,-27.0508,-81.3468,-28.465,-43.591,-68.9847
SCE,12,279.091,184.7487,38.3662,15.8206,80.2489,-47.0078,38.4549,-14.4122,-49.9793,-15.7869,213.1538,1.121,-21.1654,-65.6948,-62.4694,-38.2774,66.1352,28.3698,-8.3748,-106.4033,37.2888,-72.2009,13.0958,0.265,-25.3516,-54.2659,-29.2979,-82.8258,-30.4489,-42.6339,-71.2494
SCE,13,291.8593,186.4818,38.3662,16.5198,79.029,-46.7476,37.6754,-15.1068,-48.7729,-15.2636,213.665,4.2253,-23.479,-66.1231,-54.3326,-43.2051,66.488,28.3698,-13.555,-108.4845,39.0232,-72.3736,13.7029,-0.4416,-24.8307,-53.3015,-29.2115,-81.0858,-30.1901,-39.9367,-71.4236
SCE,14,307.6472,188.6482,38.9684,17.4813,78.0705,-46.7476,36.8959,-15.6277,-47.5665,-13.7808,214.7725,8.0195,-18.2519,-65.0952,-49.1706,-47.8688,66.7525,28.1103,-16.1452,-113.7743,40.4107,-71.5964,13.9631,-1.1483,-24.5702,-52.0742,-28.4336,-78.3017,-29.5863,-37.8485,-70.6397
SCE,15,322.486,191.5945,39.5706,18.268,77.1992,-47.1813,35.5967,-16.3223,-47.2218,-12.2981,215.7948,11.7274,-6.5981,-62.44,-48.2082,-50.6846,67.5461,27.5048,-16.6632,-118.804,40.4107,-71.0782,13.0958,-2.0316,-24.9175,-51.2852,-28.0015,-76.7357,-29.2413,-37.5874,-70.2913
SCE,16,334.3053,194.8873,39.9147,19.3168,76.3279,-47.268,33.8645,-16.5827,-47.308,-10.7281,216.6468,14.9179,7.9692,-58.9283,-50.6579,-51.1246,68.6925,26.7264,-15.1091,-120.7985,39.3701,-70.56,11.7949,-2.6499,-25.5253,-50.4962,-27.7422,-76.7357,-28.6375,-38.8056,-69.8558
SCE,17,342.1561,198.0069,40.0007,20.7153,76.0665,-46.7476,32.7386,-16.2355,-46.7048,-8.5476,217.5839,17.5911,21.0797,-55.7592,-54.4201,-49.5407,69.5743,26.3804,-11.3966,-119.8446,38.7631,-69.1782,11.1878,-2.3849,-25.4384,-48.9182,-26.878,-76.9097,-27.0848,-39.5016,-68.5492
SCE,18,345.2619,200.5199,40.0007,22.3761,75.8922,-46.0538,32.4788,-15.8882,-44.6367,-6.0182,218.0951,19.1432,29.2202,-54.3888,-57.3948,-47.6928,70.3679,26.121,-6.9934,-117.5032,40.324,-67.71,11.8816,-1.7666,-24.5702,-46.2882,-25.8409,-76.7357,-25.1009,-38.1965,-67.0685
SCE,19,343.9678,202.3397,39.9147,23.9494,75.718,-46.0538,32.7386,-16.3223,-41.5345,-4.0994,218.0099,19.2294,32.8192,-55.7592,-59.4947,-46.9888,71.2497,25.602,-4.1442,-114.6415,43.8794,-67.1054,13.6162,-1.5016,-23.702,-43.9212,-25.9273,-77.0837,-24.3246,-35.3252,-66.4588
SCE,0,21.7406,43.3276,34.5812,-64.3312,79.9003,34.6054,-8.4878,23.9625,-1.0341,67.9447,23.9393,36.8205,77.635,71.5191,-4.1996,19.1827,41.2684,0.8649,-72.1785,-23.6741,-43.5326,37.4823,59.0613,41.8684,-15.8882,-9.468,88.5851,-15.8343,29.9313,42.8079,57.8357
SCE,1,20.6191,41.2478,33.807,-64.2438,79.4647,34.1717,-8.4012,24.0493,0.9479,69.3403,23.343,36.5618,65.2099,70.063,-2.9747,19.1827,40.8275,0.6055,-72.8692,-24.8881,-41.1044,37.9141,60.3622,42.2217,-15.7145,-8.2407,87.9801,-15.1383,29.155,44.6351,58.097
SCE,2,19.1525,39.2548,33.3769,-64.0689,79.3775,33.9115,-8.3146,24.223,2.499,70.5614,23.0022,36.3893,53.4704,68.2644,-1.9248,19.3587,40.5629,0.2595,-73.9052,-26.1022,-39.3701,38.0868,61.2295,42.3983,-15.7145,-7.101,86.943,-15.7473,28.0337,44.9831,58.1841
SCE,3,17.6858,38.3882,33.3769,-63.8941,79.4647,33.7381,-8.4012,24.3966,3.533,71.6952,22.917,36.3031,44.2159,66.7226,-1.3124,19.7107,40.3866,0,-75.2003,-27.0561,-38.5896,38.2596,61.5764,42.7517,-15.7145,-5.9614,85.9923,-17.2264,27.1711,44.2871,58.4454
SCE,4,16.478,38.7348,33.0328,-63.8941,79.5518,33.9115,-8.1413,24.7439,4.3947,72.8291,22.6614,36.3031,37.1894,66.2087,-0.9624,20.2386,39.7693,-0.173,-76.668,-27.5764,-38.2427,38.8641,62.0967,43.4583,-15.5409,-4.5587,85.733,-17.4004,27.0848,43.678,59.3164
SCE,5,15.0977,39.8614,32.2586,-64.0689,79.6389,33.9983,-7.8815,25.2648,5.0841,73.963,21.9799,36.648,31.7909,66.7226,-0.525,20.9426,38.7993,-0.173,-77.8768,-27.7498,-38.3295,39.555,62.5304,44.3416,-15.02,-3.2437,86.1652,-16.3564,27.6024,43.504,60.1003
SCE,6,13.1997,41.4211,31.8285,-64.2438,79.7261,34.085,-7.7083,25.6989,5.2564,74.7479,21.2983,37.3379,27.7635,68.0074,-0.175,21.4706,38.1821,-0.173,-78.7402,-27.403,-38.7631,39.6414,62.6171,44.7832,-14.8463,-2.5423,86.4244,-15.9214,28.0337,43.156,60.3616
